PROFILE_ID,EFFECTIVE_DATE,TITLE,SHIELD_NO,EXPORT_DATE
208ba6cf-e96a-4ac3-9bd1-42dede5357c5,12/17/2025,POLICE OFFICER,6461,04/19/2026
55d4c970-c463-479e-9202-8d6ea6b91da8,06/04/1999,DETECTIVE,6634,04/19/2026
af5eeeff-c171-4121-a5ce-1065fc4f33e7,10/03/2025,DETECTIVE,4560,04/19/2026
b4a5e8db-44e4-49de-aca9-19e430961931,10/11/2016,POLICE OFFICER,19220,04/19/2026
b4917d2e-8b39-4407-9dd5-d947a2076a42,09/02/2025,DETECTIVE,1420,04/19/2026
06561112-cecc-4ef1-a6c4-88a48a6f1888,10/11/2016,POLICE OFFICER,21910,04/19/2026
0688d9e6-6c4a-49ef-8d7a-5a7ecb0ec9dd,01/06/2020,POLICE OFFICER,27083,04/19/2026
dab06052-dda8-4577-82b7-895ba4c96400,07/10/2006,POLICE OFFICER,26006,04/19/2026
5c86f57c-bc20-4f9d-ab52-6c7ed0ae4e26,07/06/2010,POLICE OFFICER,15894,04/19/2026
4824c58f-e249-4052-b8ab-686fd45810f0,09/30/2022,SGT DET SQUAD,,04/19/2026
103a31f3-b64f-4e1f-816d-ce7c36a4eb23,10/17/2025,POLICE OFFICER,4766,04/19/2026
77b7e7ea-eb5f-420b-a992-c6caa734922b,09/27/2002,SERGEANT,2355,04/19/2026
9c42cea0-88b6-4f7e-a3f9-828b663e4916,06/10/2021,DETECTIVE,3023,04/19/2026
546168dd-728b-46cd-aa71-15817aaab30a,07/06/2011,POLICE OFFICER,5577,04/19/2026
cf23b5ca-b6da-48e7-92da-2373c70687f7,01/16/2024,POLICE OFFICER,4222,04/19/2026
e4ca5740-6f57-4c49-b2da-6309c30a759c,05/10/2023,POLICE OFFICER,27903,04/19/2026
70a2d916-7cb4-481c-be8d-3b093a81783d,01/09/2013,POLICE OFFICER,26038,04/19/2026
2b9893f0-9f0c-42a1-a6d3-827dbda08c75,10/26/2018,DETECTIVE,7257,04/19/2026
2171f377-b484-4cfb-95cd-aa06721bb3c6,07/01/2004,POLICE OFFICER,23102,04/19/2026
ab248599-7823-47b1-b362-36db22bf6f6a,06/28/2007,SERGEANT,4392,04/19/2026
2a9a6c6c-aa98-4f37-a067-7df2200c19c4,01/03/2019,POLICE OFFICER,26016,04/19/2026
f0c3374b-4201-41ce-bbc8-d4af01c916da,01/10/2018,POLICE OFFICER,30576,04/19/2026
dc76d761-d1f7-4a2d-bd32-ec2d30283107,08/02/2011,SERGEANT,1192,04/19/2026
6540cc20-9d9a-4a30-9396-fbe3ff097ff8,12/17/2025,POLICE OFFICER,6877,04/19/2026
b3c70e07-2f36-4246-85a6-5512cf4fb41b,07/11/2005,POLICE OFFICER,10820,04/19/2026
ce3a6cf8-2be2-497e-845a-b8224329d0cb,07/13/2022,POLICE OFFICER,19528,04/19/2026
78c1aa9a-c710-4081-b0b6-c50fc5e76e87,02/09/2022,CAPTAIN,,04/19/2026
33274f1f-7cb9-4d22-a642-561c280366fb,01/11/2010,POLICE OFFICER,5182,04/19/2026
5faa4b89-1d56-4e28-bada-8df898867120,07/11/2012,POLICE OFFICER,15205,04/19/2026
0026f737-05f7-4880-8798-31337d204b11,01/09/2012,POLICE OFFICER,18362,04/19/2026
bdafcbb1-9d01-4cc2-aa6a-15714192444e,01/09/2006,POLICE OFFICER,21616,04/19/2026
06d738e3-534a-46d5-a1ff-653661ad2411,11/16/2020,POLICE OFFICER,17455,04/19/2026
19515602-1ac4-4847-bfe0-8ade244cc2a5,07/09/2014,POLICE OFFICER,15200,04/19/2026
0192187c-98bd-400d-ac12-bef3d3bfbc57,08/10/2021,POLICE OFFICER,4442,04/19/2026
467d5e14-7795-492b-abbf-50922ebfebb7,07/06/2010,POLICE OFFICER,3649,04/19/2026
019b675d-9882-4502-95ac-79228bff65b5,07/10/2006,POLICE OFFICER,19052,04/19/2026
e34de238-0f0f-43a6-9222-31c913ae7105,07/05/2017,POLICE OFFICER,16583,04/19/2026
1d5478b5-f2c8-473c-9972-3b1af0d86528,01/06/2016,POLICE OFFICER,5100,04/19/2026
024acf81-4207-4ae2-a879-c69655e7a848,10/07/2015,POLICE OFFICER,14102,04/19/2026
ba0685d6-a8c8-4e98-8e0e-b5a9880c08f2,02/27/2026,LT DET COMMANDER,,04/19/2026
6a3d4249-063d-4134-a35b-bbdafdad5e90,01/09/2013,POLICE OFFICER,8834,04/19/2026
ec0b6bf1-28dd-4017-99f2-8b37a4ee76fd,01/30/2026,DETECTIVE,1631,04/19/2026
e1c17deb-78b6-495e-bb9f-a8b6a7400caa,08/20/2025,POLICE OFFICER,17679,04/19/2026
e11fc0d6-bbc9-4b19-b59c-adea40cb4cd4,06/24/2022,SERGEANT,4369,04/19/2026
8144be7a-a4ba-4009-8e4f-dc490813e3f7,09/22/2017,DETECTIVE,7515,04/19/2026
11ee5268-65fc-4b16-8895-827c73864ea4,03/05/2019,SERGEANT,3579,04/19/2026
daf4a771-5937-4842-8a7c-21dcbd14d1fa,12/29/2020,POLICE OFFICER,9676,04/19/2026
7d4469b9-daca-40f9-8b21-e8b358a9047e,07/07/2021,POLICE OFFICER,26879,04/19/2026
a5e40ce7-0da5-4bfa-9032-a9b4667782fd,12/21/2021,DETECTIVE,6471,04/19/2026
a3859af0-277e-48a3-bdcf-9900a2bfad3f,07/01/2002,POLICE OFFICER,17942,04/19/2026
cd8a528c-73c7-497b-8fd1-291f1ab49723,08/30/2024,CAPTAIN,,04/19/2026
a5636da6-22be-4ab2-baf3-9aaefe661538,12/17/2025,POLICE OFFICER,10037,04/19/2026
685df3fd-f72f-4d6b-8887-ba6377214a22,07/01/2004,POLICE OFFICER,12433,04/19/2026
088ebfb2-d7b9-4f35-871c-aa8d8a882975,07/06/2011,POLICE OFFICER,19649,04/19/2026
5187b3c9-0369-4cfb-8c7e-239404931255,07/06/2010,POLICE OFFICER,4126,04/19/2026
884adfd5-cc24-4025-b87a-8e4ec2c686c5,09/30/2013,SERGEANT,3053,04/19/2026
baf3708e-3416-45a7-82db-6b6d7bdc087d,07/05/2017,POLICE OFFICER,14256,04/19/2026
b1c71729-1c15-43f7-9b5a-1135fa605c7c,04/24/2024,POLICE OFFICER,30449,04/19/2026
e728f63c-1458-40e6-8986-4dc476d07cc9,10/30/2014,DETECTIVE,7847,04/19/2026
3897e2ca-9fb2-46de-9925-ac75c421e623,10/30/2024,POLICE OFFICER,13196,04/19/2026
c2f6c01c-7e10-49bd-982f-377398db109b,02/24/2021,POLICE OFFICER,26727,04/19/2026
dadcdc52-59f7-411b-9545-935a727e8762,07/08/2008,POLICE OFFICER,5737,04/19/2026
3a8528e1-104a-4f0e-bbfe-5f03e97c1d0e,07/09/2013,POLICE OFFICER,30173,04/19/2026
434cf3e6-dd92-4553-9439-f70c8a634f39,07/09/2013,POLICE OFFICER,619,04/19/2026
3a065331-4274-4c51-b6b0-34569fdfbae6,01/29/2025,POLICE OFFICER,7505,04/19/2026
2014ea8a-a202-4766-908e-c27087bcba63,03/18/2014,POLICE OFFICER,11572,04/19/2026
4eab0bd7-57fb-4951-bc43-b12bc7b3380f,07/08/2008,POLICE OFFICER,12067,04/19/2026
d650a485-09c7-4f0f-aa7f-b3b5585da59a,07/30/2021,LIEUTENANT,,04/19/2026
34c18a62-66de-4ad9-b13f-761ef6a53a7e,12/21/2021,LIEUTENANT,,04/19/2026
79cd78b8-b71a-4825-bd2b-778a8d836d40,07/14/2009,POLICE OFFICER,26636,04/19/2026
a19bda8a-af03-4f93-8846-b7177b861b1c,01/08/2014,POLICE OFFICER,7829,04/19/2026
cacc6ff4-4033-4bd7-9e6f-6d11658c0728,01/07/2008,POLICE OFFICER,26722,04/19/2026
92a38698-2cba-4ed4-add6-9013dc5e00b0,11/12/2020,POLICE OFFICER,5715,04/19/2026
d71af9c2-481f-4514-9fa0-c28e072f8c44,07/13/2022,POLICE OFFICER,16241,04/19/2026
16e38f33-97a5-40b9-8dad-d5fb4016a0ed,08/30/2024,DETECTIVE,5720,04/19/2026
632eef40-2b3f-4580-ae9b-450647868227,07/01/2003,POLICE OFFICER,25494,04/19/2026
8434042a-b408-4011-b1c0-4819eaf284c1,04/26/2013,LIEUTENANT,,04/19/2026
c60d335c-c755-4a9d-a5ba-c396139691e3,04/12/2017,POLICE OFFICER,1202,04/19/2026
f554a0c9-669c-4ff9-a785-431822f3a8c7,09/03/2014,POLICE OFFICER,20926,04/19/2026
996c16b5-fd13-4d35-a91e-1205a5c04692,02/09/2022,SERGEANT,1285,04/19/2026
67ab3918-9eb6-41b4-a5f3-0dd096e43a40,01/29/2025,POLICE OFFICER,17409,04/19/2026
faad8a91-44b0-43d0-9c38-9f53b9ab8b5e,10/25/2013,SERGEANT,4821,04/19/2026
f8966390-5711-4611-ba94-fb9500876598,10/12/2021,POLICE OFFICER,3924,04/19/2026
eb4af917-46c9-4245-b3dd-7109f8411539,07/06/2011,POLICE OFFICER,14799,04/19/2026
e6f5ba9d-7de9-4f26-ba4c-c2cb17a97546,07/11/2012,POLICE OFFICER,7033,04/19/2026
5b8214fe-911b-4063-a503-0fc59963227b,07/08/2008,POLICE OFFICER,3790,04/19/2026
fdc1b05c-22a4-4723-8db9-7e4057c372de,01/08/2014,POLICE OFFICER,13803,04/19/2026
ea78709c-6e6b-4f5a-9ffb-eb2b78201188,08/31/2018,SERGEANT,4797,04/19/2026
87ec1622-7777-4957-8678-b8a94592e267,08/21/2001,LT DET COMMANDER,,04/19/2026
25d3119e-1fa1-4776-9e90-3ae20bf06137,03/31/2006,DETECTIVE,4822,04/19/2026
a43bfb7e-044d-49f9-bc94-0134b79b6132,04/25/2018,POLICE OFFICER,11388,04/19/2026
29108902-2a74-4b36-9eb0-14cf3bcc13e9,08/20/2025,POLICE OFFICER,17425,04/19/2026
72a5600f-ea12-4c63-b636-f10acad84340,02/09/2022,DETECTIVE,2099,04/19/2026
2e5506e4-e6d2-47f5-b662-a9565f2dae14,07/10/2006,POLICE OFFICER,27422,04/19/2026
28007859-3244-454d-bb15-fe913afa385c,01/03/2019,POLICE OFFICER,26730,04/19/2026
b6acd333-775b-40f2-8d87-51bb62dde842,12/29/2021,POLICE OFFICER,20256,04/19/2026
9e937c48-6fad-4228-9126-f89218d3e19e,07/06/2011,POLICE OFFICER,21809,04/19/2026
47d4e6c5-601b-44a4-9fc2-4de19c8538c2,01/03/2024,POLICE OFFICER,25486,04/19/2026
ad1a4686-e320-4c09-9c78-0c5a2dcb7a0a,01/03/2019,POLICE OFFICER,23501,04/19/2026
74cc5472-1402-4dc8-8a11-b994e13a07a6,10/26/2012,SERGEANT,2942,04/19/2026
7b6abc1a-958e-4c88-9e37-09d0251c98c3,06/30/2023,SGT DET SQUAD,,04/19/2026
ef01ae7c-d285-4ad9-ab9c-b99a83acc67a,11/20/2018,LIEUTENANT,,04/19/2026
cc0306d1-c404-4d0f-bdd6-b2bcc278eb3d,01/26/2024,DETECTIVE,52,04/19/2026
709a6d1d-fd02-4ceb-a26a-c7c3d7263d22,06/02/2014,DETECTIVE,5035,04/19/2026
ec3f7f44-0034-41f0-9a18-7411a22f4c4c,12/22/2022,POLICE OFFICER,24542,04/19/2026
01b50b54-3cba-438b-9315-f36fe328239d,07/11/2005,POLICE OFFICER,28844,04/19/2026
b646a15f-ea2a-4fa1-a68e-fe9d73d21808,01/07/2015,POLICE OFFICER,15550,04/19/2026
4c70ff5f-a2da-4bed-be4f-397feea8268e,09/29/2000,POLICE OFFICER,10387,04/19/2026
55205df0-6d89-4a8e-a878-0078ff463c94,07/01/2019,POLICE OFFICER,17208,04/19/2026
02612a94-c66c-425e-ac3b-c3003f483247,04/12/2017,POLICE OFFICER,9347,04/19/2026
69168d0c-cef6-45ca-82b1-b7ea4cbc0355,07/01/2019,POLICE OFFICER,19171,04/19/2026
d328bb78-7c5a-4565-bf2e-de4a9e0761b0,01/17/2023,POLICE OFFICER,7843,04/19/2026
4080a80a-61be-4c8e-877a-a6e3324a02d5,07/06/2010,POLICE OFFICER,312,04/19/2026
34539b92-0ebe-4658-a30b-c4a7a970b1ce,10/11/2016,POLICE OFFICER,24457,04/19/2026
361075ac-0203-4355-afd2-c9a05b15e6b7,08/31/2007,LIEUTENANT,,04/19/2026
12b06765-52b6-41dd-bda5-1c4e563fc198,08/08/2025,SGT DET SQUAD,,04/19/2026
e0e7fc1d-58e7-4052-a2cf-37f98384b83d,10/18/2017,POLICE OFFICER,4308,04/19/2026
1754840d-75e7-45af-920e-30fdd48d5f87,09/29/2008,SERGEANT,4100,04/19/2026
9b031980-2cfa-4ee6-9bd1-df11a3853536,08/30/2016,SERGEANT,697,04/19/2026
b1adeff7-0802-4817-ba00-86f6fa3fd48c,07/06/2010,POLICE OFFICER,8502,04/19/2026
59e167c8-fb7d-4328-8704-f1c6abc86762,04/15/2019,POLICE OFFICER,7669,04/19/2026
c8656cfc-0b56-4ea3-9cb6-587f01fa32a2,04/13/2022,POLICE OFFICER,10356,04/19/2026
f66d65c4-ed4b-40bf-971f-fda37615614c,10/25/2013,SERGEANT,495,04/19/2026
eb1466ea-ee08-4efa-9144-5591739f17a9,09/05/2014,SERGEANT,4283,04/19/2026
445168b3-d700-4273-984b-8555a420e7f3,07/08/2015,POLICE OFFICER,19216,04/19/2026
c1bcdafe-88a9-414c-aaa8-851c8d1ac7f0,08/26/2022,DETECTIVE,7090,04/19/2026
7fb12199-7427-4773-a00a-f239c8a81443,01/17/2023,POLICE OFFICER,1238,04/19/2026
27322dc9-4a4d-456f-8aaf-3a38e2b8d1f6,01/17/2024,POLICE OFFICER,23208,04/19/2026
ec46ad54-402f-4f77-a72b-a324d560ba7f,06/30/2015,POLICE OFFICER,3676,04/19/2026
26c5e7dc-a575-402d-b232-d9fadc267e6a,10/07/2019,POLICE OFFICER,9386,04/19/2026
acc6164f-d401-403c-a8ba-2d670369f359,07/08/2015,POLICE OFFICER,17537,04/19/2026
50927bbe-9a36-469d-8e44-2c9c962edd4a,06/25/2014,SERGEANT,4013,04/19/2026
32f66fb5-4269-42ad-81dc-ed1c279c883e,07/11/2012,POLICE OFFICER,23917,04/19/2026
53954c65-57ae-41a3-ae41-186f5d83bff9,02/25/2011,LIEUTENANT,,04/19/2026
f6218d0f-8241-4a4d-9c05-7394918fc659,11/20/2018,DETECTIVE,1431,04/19/2026
218ea936-9051-42fa-8a94-c67300dfbd8f,10/07/2019,POLICE OFFICER,18435,04/19/2026
437ed5c7-23f7-4f5c-89a7-1f617b84f563,01/10/2018,POLICE OFFICER,14871,04/19/2026
83f03f8f-49e5-42cb-8306-9078df56a08b,02/09/2022,DETECTIVE,1062,04/19/2026
4958cbcc-073c-46e1-bac9-731dff8d0353,01/10/2005,POLICE OFFICER,28239,04/19/2026
f55c4c42-6f68-4398-8ab3-640f88afc58a,01/06/2016,POLICE OFFICER,11732,04/19/2026
225003d5-fc6e-43a9-b3f7-cf79bd58cd0f,07/06/2011,POLICE OFFICER,3410,04/19/2026
3817c8ef-bd0d-4698-8406-fb40d6b17dbf,02/09/2022,SERGEANT,3243,04/19/2026
f8d5d0d3-8ea9-4d10-8959-d8a9bd438bd4,01/25/2024,POLICE OFFICER,6091,04/19/2026
97f3e873-b788-4b1a-86aa-7fd5f6dc1366,07/09/2007,POLICE OFFICER,20180,04/19/2026
42eb0d93-f338-4985-8616-02a99e903c39,06/28/2013,LIEUTENANT,,04/19/2026
77ade2c5-5a19-428d-a5c6-bddaf0ae0c50,01/03/2024,POLICE OFFICER,19676,04/19/2026
33a35b42-297e-43fe-af24-7caa5a4919c8,01/07/2008,POLICE OFFICER,26829,04/19/2026
3dee443b-4d45-4a87-a31e-f558c52fe651,05/02/2016,SERGEANT,1765,04/19/2026
ef7e875c-d906-4434-8d46-8382a4c8a9c4,05/27/2022,DETECTIVE,333,04/19/2026
83be3c13-64ac-42f6-a2de-29582ce40ebf,07/11/2005,POLICE OFFICER,28078,04/19/2026
842c6952-dd56-4d08-8ea2-d7c780053a73,08/20/2025,POLICE OFFICER,24095,04/19/2026
90b42277-1905-4ab2-978e-113d7a310268,07/25/2008,SERGEANT,1684,04/19/2026
9bdf3dc8-a95b-4c9e-bcb9-00822ea08cb3,10/07/2015,POLICE OFFICER,19381,04/19/2026
4bc37818-e647-4179-8564-393d94e9bc41,12/17/2025,POLICE OFFICER,6729,04/19/2026
71d4ba00-13ec-4fc0-92ff-5f9e908c3bfd,07/02/2001,POLICE OFFICER,12370,04/19/2026
9aa7f119-3de6-4a1c-8648-2d634272106f,06/24/2011,SERGEANT,4427,04/19/2026
8cb96bdd-9425-4cb4-a917-4dbbdba9e7b0,06/30/1995,POLICE OFFICER,536,04/19/2026
4aa4b166-94cc-48a1-a20c-f592e6b9283f,01/25/2024,POLICE OFFICER,6137,04/19/2026
c250591f-0ff1-4b01-8b37-0e56ede0c525,01/27/2023,SGT DET SQUAD,,04/19/2026
e47607cf-e43f-4ced-9a0e-eb0e74c90f33,07/09/2013,POLICE OFFICER,28320,04/19/2026
cea33000-4957-4b4d-b056-da7dbd90bbeb,07/01/2024,POLICE OFFICER,2384,04/19/2026
45f061b1-f0a6-447a-9573-360d3f86dd4e,04/25/2025,LIEUTENANT,,04/19/2026
25e51533-06e7-45b5-a99f-724884fc85af,08/08/2025,DEPUTY INSPECTOR,,04/19/2026
d0a3fcad-8eaa-41fe-b706-72bacccac105,07/13/2022,POLICE OFFICER,17868,04/19/2026
cfe086ca-fd75-4421-a1c5-356aa015d236,07/11/2005,POLICE OFFICER,16107,04/19/2026
6c07ddc8-1bb5-4fb6-8c1b-9c9360ab30e7,12/23/2022,DEPUTY INSPECTOR,,04/19/2026
a9afd061-7c8e-4794-91a7-6a386a3bd8e6,04/13/2022,POLICE OFFICER,14004,04/19/2026
7db1be37-eb15-4459-92d9-bf5bf7f8a493,04/30/2025,POLICE OFFICER,19074,04/19/2026
25e9ebe6-d9e9-4dbe-8f29-f1c2d4752b33,10/25/2023,POLICE OFFICER,12765,04/19/2026
9fd4c64f-18ce-444e-8f7e-27eb43db3b6d,09/19/2014,POLICE OFFICER,8179,04/19/2026
91003dd6-32a9-4c43-b185-ec811fdda841,06/24/2022,DETECTIVE,6185,04/19/2026
21b8af60-2cb5-406a-aaeb-d441c71417c5,03/26/2004,SERGEANT,3456,04/19/2026
26c0d87e-486d-4cce-82e0-64327ec5b8c9,03/05/2019,SERGEANT,3391,04/19/2026
c0d34257-2f80-476e-a80c-5ba56490906e,04/28/2023,CAPTAIN,,04/19/2026
f9bfaaa2-d1ce-43b0-8285-5abfb66f8b72,07/01/2019,POLICE OFFICER,19157,04/19/2026
94a991b3-7213-403b-b8b0-6b25a8c81ce9,03/27/2015,DETECTIVE,5315,04/19/2026
a45bc419-b622-4d96-8d3a-7e99e639a000,02/12/2025,POLICE OFFICER,27509,04/19/2026
6467f28f-3ac1-46b6-b97f-047a51c92e45,07/10/2006,POLICE OFFICER,27721,04/19/2026
4c758009-071c-4428-b565-7b0546933807,01/03/2024,POLICE OFFICER,21012,04/19/2026
7d74c253-9657-49c0-8827-5571262f5946,07/06/2010,POLICE OFFICER,1670,04/19/2026
a145ac2a-e7f9-4c9f-8102-15ad923bca3e,07/03/2024,POLICE OFFICER,223,04/19/2026
e6f62ae0-cd57-447a-8ae1-2fce66a2fba3,01/20/2004,POLICE OFFICER,23409,04/19/2026
050b6da5-2096-4f5c-b424-ffb6dd21b05f,08/20/2025,POLICE OFFICER,20349,04/19/2026
afaab551-fb4f-4ff5-951b-f683727267c1,10/18/2017,POLICE OFFICER,7028,04/19/2026
febf9bbb-4471-4974-9f04-6c02b6cdb92c,01/06/2016,POLICE OFFICER,17794,04/19/2026
e8a78669-0978-4e59-90c8-d93cd75150f0,04/12/2017,POLICE OFFICER,9256,04/19/2026
72b55271-acd9-45b8-869c-a630ae03b3ea,02/24/2017,LIEUTENANT,,04/19/2026
43e2f7bb-c87f-443f-9234-d78be29b97a6,12/08/1997,POLICE OFFICER,17349,04/19/2026
df4df7aa-4d8c-40b3-9259-59dbbc8cfdb7,03/28/2025,LT SPECIAL ASSIGN,,04/19/2026
64543788-7467-4bba-924c-1f3ca9a773dd,07/05/2023,POLICE OFFICER,13441,04/19/2026
ec4c216a-52bb-4f8f-b842-1acfa1f87f4d,01/06/2020,POLICE OFFICER,25761,04/19/2026
b01d706b-a3fe-447d-9aad-4f14b3e66f9a,04/24/2024,POLICE OFFICER,8530,04/19/2026
fb2e692a-bafa-49c0-810f-3f0b3a98b6db,05/14/2025,POLICE OFFICER,22508,04/19/2026
662aa4ae-446e-4af3-9e34-8d3bfb4fcc49,06/10/2021,DETECTIVE,2486,04/19/2026
b8c85f3d-0e2d-451c-a234-8f1495fdf4f0,10/30/2024,POLICE OFFICER,22258,04/19/2026
aa40f2e6-7b9b-4fd9-8f10-2cb2e735bfe6,08/25/2023,SERGEANT,3377,04/19/2026
7116c645-db3f-47a7-a97a-afa89fede6da,10/11/2016,POLICE OFFICER,6043,04/19/2026
478e6652-e574-4f66-a24e-c262607ee97f,07/09/2014,POLICE OFFICER,7363,04/19/2026
a3b56622-4918-4d5b-9c65-3d6760278d01,10/25/2024,DETECTIVE,3162,04/19/2026
2b6fbac0-5a94-4540-80fc-42bd904ba6b1,07/06/2011,POLICE OFFICER,8656,04/19/2026
fea56fc1-3050-4f3e-a0ea-0373087fef08,01/07/2008,POLICE OFFICER,28817,04/19/2026
91ef1f00-437b-4ddf-b71c-94e355142cb0,07/28/2023,ASSISTANT CHIEF,,04/19/2026
549d329f-06f7-4801-b423-2939df50154a,06/09/2017,DETECTIVE,1076,04/19/2026
be1f7186-ea23-4c59-ba54-4796b22b4d1f,01/10/2018,POLICE OFFICER,30092,04/19/2026
755f9cd3-1974-4984-bd4e-a99b26909a51,01/07/2008,POLICE OFFICER,3465,04/19/2026
c25d41c6-78aa-444b-bc3d-645ec5f2689c,08/29/2013,SERGEANT,3986,04/19/2026
d7c6cdaf-6a4a-440d-a6ca-a77a1853d36b,01/09/2006,POLICE OFFICER,24471,04/19/2026
4c6e9c8a-4a64-4c91-a0cf-181b8d0ba308,01/06/2020,POLICE OFFICER,22318,04/19/2026
9902d218-ae59-4f5f-b69e-432070402cc4,07/01/2004,POLICE OFFICER,25003,04/19/2026
272b6ee5-7896-4403-a76d-033f287b0409,01/09/2013,POLICE OFFICER,3262,04/19/2026
62c42a2e-9c50-43dd-b558-ad2c324e27ca,04/24/2024,POLICE OFFICER,19901,04/19/2026
d7bbb764-1582-49eb-aa9f-6e6625160321,07/09/2014,POLICE OFFICER,10028,04/19/2026
1ddafd79-ec71-40fb-a473-146c6d6d04ad,01/03/2024,POLICE OFFICER,14590,04/19/2026
cc96dad9-f41d-41bc-8e2e-d4953417a6e0,01/10/2005,POLICE OFFICER,17586,04/19/2026
d9d4a9b3-7af6-494c-a3d0-945bd8198def,07/06/2010,POLICE OFFICER,6458,04/19/2026
a14fe885-b366-4a20-9730-628dda0b48c1,01/09/2013,POLICE OFFICER,3763,04/19/2026
7bf0271f-a771-4c90-8c42-9f30f97668d9,10/19/2022,POLICE OFFICER,31507,04/19/2026
e0c4ab40-65ed-4bee-91a8-76ebee188bc4,11/02/2020,POLICE OFFICER,23327,04/19/2026
59e710f3-3c5f-4d9b-bf68-bbfe7473a759,07/06/2011,POLICE OFFICER,17631,04/19/2026
e8b1456b-c89a-43d0-a0fc-16736231c487,01/27/2011,POLICE OFFICER,14123,04/19/2026
9590f499-9c18-4488-a5fa-f1f55d12796e,01/10/2018,POLICE OFFICER,308,04/19/2026
d89d9126-dfe3-44b5-a5b2-dedd74744790,07/01/2004,POLICE OFFICER,4481,04/19/2026
9f3d5c96-174a-4acd-93c6-45ee1ba91276,07/11/2012,POLICE OFFICER,28889,04/19/2026
1fe38a89-15a9-4baa-9a18-438c8e96c9f5,01/07/2015,POLICE OFFICER,24687,04/19/2026
5b966165-fc36-4cff-a605-2003e5ce268b,07/09/2013,POLICE OFFICER,13719,04/19/2026
b6df5b76-659b-4ecc-9e08-9b089755c52e,06/24/2022,DETECTIVE,5906,04/19/2026
c59bbc7a-1798-43f5-bd34-2eef682ce5ef,07/11/2012,POLICE OFFICER,22211,04/19/2026
314c5c3e-562c-4c54-91ec-7dfd2e469443,10/07/2019,POLICE OFFICER,22530,04/19/2026
18b5713b-cdaa-4047-a838-df89b5ea5d74,10/25/2023,POLICE OFFICER,11665,04/19/2026
03ac05ad-9bea-4f09-818a-8396e983860c,07/11/2005,POLICE OFFICER,28136,04/19/2026
da4fe7ab-afaf-4cbd-94c8-2c0c099a4cab,10/18/2017,POLICE OFFICER,1336,04/19/2026
2e1ca45d-5483-4b62-b3db-d3c2c3659e71,01/14/2009,POLICE OFFICER,7781,04/19/2026
2f8ea17f-5efc-4901-b46e-b858f502f8b4,07/11/2005,POLICE OFFICER,4883,04/19/2026
4fefb311-9744-4526-8300-d04f54c5fa5e,11/26/2019,CAPTAIN,,04/19/2026
b63f6840-e1a9-477a-8ecc-6c0bf2e29b21,01/03/2024,POLICE OFFICER,25376,04/19/2026
dcbab68d-9b3f-487e-9f1e-852bfa354884,07/01/2002,POLICE OFFICER,30463,04/19/2026
c2555f5f-2e26-4751-b75a-d0934aea9397,04/25/2018,POLICE OFFICER,1968,04/19/2026
a00b1031-9080-450f-b23d-bb902ea5081d,01/07/2008,POLICE OFFICER,26608,04/19/2026
f9fa14a0-b57a-4b87-967e-8e2bc0bdecc3,01/09/2012,POLICE OFFICER,8413,04/19/2026
85aa363f-feed-4964-8459-90d0d735ab71,01/10/2005,POLICE OFFICER,8481,04/19/2026
82624c35-93e2-4561-bdcb-b6cec15aff31,07/08/2015,POLICE OFFICER,18663,04/19/2026
7ca843ec-cd77-4980-8e68-1efc8652e540,07/11/2012,POLICE OFFICER,22419,04/19/2026
502e0719-202f-47b8-a198-5131bbe097b1,12/17/2025,POLICE OFFICER,5576,04/19/2026
d520a689-8342-4d01-b5c3-7907f9366daa,01/10/2007,POLICE OFFICER,7079,04/19/2026
b80b4224-5237-4819-b787-e68f4afa0a4a,07/13/2022,POLICE OFFICER,16618,04/19/2026
c702c143-f494-4955-ab12-897224e45401,08/30/2016,SERGEANT,650,04/19/2026
eaa00974-7d0e-463c-ae29-b5f5a8bb593d,10/18/2021,DETECTIVE,6418,04/19/2026
64956ff5-00bc-4f1a-bbc8-fbf47a7d4ab6,08/25/2023,DEPUTY INSPECTOR,,04/19/2026
fe63b3d1-b159-498d-b93b-3d1e838d6244,11/25/2025,LT SPECIAL ASSIGN,,04/19/2026
855db6a0-d0df-468c-9f3c-f54bd933d24a,09/03/2021,SERGEANT,2128,04/19/2026
742edb9a-1eaf-4a2f-aa4a-15ca7eca750a,12/24/2001,DETECTIVE,2820,04/19/2026
187f3ac2-ccfa-458c-8a61-9766e7cf859e,07/06/2010,POLICE OFFICER,3456,04/19/2026
4773b6b8-8719-4b2f-bbd4-e16fe49bcf23,07/10/2006,POLICE OFFICER,29834,04/19/2026
95e7824c-ad2a-46ba-bdac-60fdf8cdae4f,07/02/2018,POLICE OFFICER,8688,04/19/2026
5e5dba93-7225-420d-8ff7-edc461970e14,04/24/2024,POLICE OFFICER,17386,04/19/2026
fe1677c4-4d9d-497a-8c35-f437fa61a94f,05/31/2024,DETECTIVE,3825,04/19/2026
222e788d-1635-47a5-ac5a-e90597b38c96,02/23/2024,LIEUTENANT,,04/19/2026
8bf584b2-8fe1-4388-bba3-7b7ea7048079,04/24/2024,POLICE OFFICER,15172,04/19/2026
ddb76825-a35d-428b-a04c-a0cb8b79b242,08/20/2025,POLICE OFFICER,10538,04/19/2026
2f820b4c-d022-4996-84de-a05b5be815b4,01/06/2016,POLICE OFFICER,2171,04/19/2026
